"","building_code","city_code","season","ground_max","roof_max","gr","sqrtgr","logground","measurement.x","wind_avg","measurement.y","temp_avg","City","Province","Type","Bld_Type","Name","Roof_Type","Slope","Size","Eave_Height","Material","Exposure","Heated","Insulated","Parapet","order","lat","long","roofflat","measurement.x.x","winter_wind","measurement.y.y","above_freeze","residual"
"27","clab04","clab",9,31.4758082,11.32306357,0.359738612525921,0.599782137551562,3.44921925712259,"wind",17.4555857298182,"temp",-2.22577362660656,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",0.896103896103896,"temp",0,0.0797019564540564
"28","clab04","clab",10,31.50927374,16.72625698,0.53083600460034,0.728584933003929,3.45028190694755,"wind",27.5799786334524,"temp",5.63433379316092,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",1,"temp",0.0459770114942529,0.208643765157391
"29","clab04","clab",11,26.81319641,14.0485307,0.523940916449655,0.723837631274898,3.28889416968427,"wind",27.69970166,"temp",3.30010885181633,"Cold Lake","AB","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,74,54.5,-110.2,1,"wind",1,"temp",0,0.18278411437753
"30","cxbc03","cxbc",3,15.84179735,8.192525176,0.517146192126994,0.719128772979495,2.76265184901481,"wind",14.5546345480877,"temp",39.971340740625,"Comox","BC","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,67,49.7,-124.9,1,"wind",0.666666666666667,"temp",0.90625,0.109233522827216
"31","cxbc03","cxbc",9,24.03287671,5.570378383,0.231781590286367,0.481437005522392,3.17942275585839,"wind",17.717831449,"temp",37.7538726517647,"Comox","BC","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,67,49.7,-124.9,1,"wind",0.83,"temp",0.823529411764706,-0.0739372939757597
"32","cxbc03","cxbc",10,12.45352427,8.222126378,0.660224864844624,0.81254222342265,2.52200365674844,"wind",41.1728826635938,"temp",37.8962868345652,"Comox","BC","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,67,49.7,-124.9,1,"wind",1,"temp",0.869565217391304,0.171165965359031
"33","cxbc03","cxbc",11,3.749404154,0.408580184,0.10897203054627,0.330109119150426,1.32159693509094,"wind",39.3183902028261,"temp",39.9097085675,"Comox","BC","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,67,49.7,-124.9,1,"wind",1,"temp",1,-0.468301410167964
"34","cxbc04","cxbc",3,8.686466236,5.479720648,0.630834277037763,0.794250764581164,2.16176620939325,"wind",14.5546345480877,"temp",39.971340740625,"Comox","BC","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,68,49.7,-124.9,1,"wind",0.666666666666667,"temp",0.90625,0.105749124758609
"35","cxbc04","cxbc",9,26.6383483,6.68317104,0.250885338863146,0.50088455642308,3.28235184299931,"wind",17.717831449,"temp",37.7538726517647,"Comox","BC","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,68,49.7,-124.9,1,"wind",0.83,"temp",0.823529411764706,-0.0410248116493496
"36","cxbc04","cxbc",10,12.33181384,10.80420911,0.876124895346296,0.936015435420963,2.51218241422394,"wind",41.1728826635938,"temp",37.8962868345652,"Comox","BC","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,68,49.7,-124.9,1,"wind",1,"temp",0.869565217391304,0.293354386432047
"37","cxbc04","cxbc",11,4.13319714,2.299489275,0.556346382016513,0.74588630636077,1.41905123340002,"wind",39.3183902028261,"temp",39.9097085675,"Comox","BC","C",4,"Cant Hangar","Flat",0,127563,53,NA,2,0,0,0,68,49.7,-124.9,1,"wind",1,"temp",1,-0.0397754900161047
"38","dvon01","dvon",3,3.12971115,3.793041066,1.21194605003724,1.10088421282042,1.14094071594855,"wind",18.7122454827759,"temp",24.9071314754756,"Downsview","ON","C",1,"US Depot","Flat",0,22752,22,NA,2,0,0,0,81,43.7,-79.5,1,"wind",0.991379310344828,"temp",0.207317073170732,0.278840678780518
"39","dvon01","dvon",8,16.63636364,6.136363636,0.368852458913912,0.607332247549817,2.81159088026163,"wind",21.9786655373913,"temp",23.1421472236,"Downsview","ON","C",1,"US Depot","Flat",0,22752,22,NA,2,0,0,0,81,43.7,-79.5,1,"wind",1,"temp",0.166666666666667,0.00383908176536607
"40","dvon01","dvon",11,7.316065294,7.63131859,1.04309055254859,1.02131804671639,1.9900726553111,"wind",17.7400341562313,"temp",27.2052227541354,"Downsview","ON","C",1,"US Depot","Flat",0,22752,22,NA,2,0,0,0,81,43.7,-79.5,1,"wind",0.970149253731343,"temp",0.385416666666667,0.310355876093741
"41","dvon02","dvon",3,5.504135911,2.488939561,0.452194422747785,0.672454030211572,1.70549979345844,"wind",18.7122454827759,"temp",24.9071314754756,"Downsview","ON","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,82,43.7,-79.5,1,"wind",0.991379310344828,"temp",0.207317073170732,-0.0757352661624363
"42","dvon02","dvon",8,16.54618474,5.9437751,0.359223300923932,0.599352401283195,2.80615554594197,"wind",21.9786655373913,"temp",23.1421472236,"Downsview","ON","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,82,43.7,-79.5,1,"wind",1,"temp",0.166666666666667,-0.00485180164267954
"43","dvon02","dvon",11,11.28238278,5.584837485,0.495005141546882,0.703566017902287,2.42324246312372,"wind",17.7400341562313,"temp",27.2052227541354,"Downsview","ON","C",3,"ME Garage","Flat",0,26112,21,NA,2,0,0,0,82,43.7,-79.5,1,"wind",0.970149253731343,"temp",0.385416666666667,0.049270062048493
"44","edab01","edab",3,12.96213283,2.701140447,0.20838703648742,0.456494289654778,2.56203224759999,"wind",14.0610882545063,"temp",11.0789720991216,"Edmonton ","AB","A",1,"Administration Building","Flat",0,3404,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.784810126582278,"temp",0.0675675675675676,-0.179645526059495
"45","edab01","edab",4,12.78983646,3.076093368,0.240510766312019,0.4904189701796,2.54865082895701,"wind",21.4547438212923,"temp",17.538624364956,"Edmonton ","AB","A",1,"Administration Building","Flat",0,3404,60,NA,2,1,1,0,15,53.5,-113.5,1,"wind",0.992307692307692,"temp",0.0879120879120879,-0.147471369991962
